text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overlord is solving our problems.",en,Burlington,Canada,CA,"[[[-79.959313, 43.286245], [-79.959313, 43.476547], [-79.681617, 43.476547], [-79.681617, 43.286245]]]",jdeq,Mon Apr 08 23:10:29 +0000 2019,0,2,6,0,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,"Pembroke, Ontario",,,,rctl_etfo,Mon Apr 08 22:42:36 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,Canada,,,,Chuckw12,Mon Apr 08 22:40:48 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,"Edmonton, Alberta",,,,North_Resists,Mon Apr 08 22:32:06 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,Canada,,,,QuillToPaper,Mon Apr 08 22:21:44 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,"Bancroft, Ontario",,,,JasonSurgent,Mon Apr 08 22:13:06 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,"Ontario, Canada",,,,AnothrTeacher44,Mon Apr 08 22:12:33 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,Toronto,,,,rudydotca,Mon Apr 08 22:07:18 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,Burlington,Canada,CA,"[[[-79.959313, 43.286245], [-79.959313, 43.476547], [-79.681617, 43.476547], [-79.681617, 43.286245]]]",jdeq,Mon Apr 08 22:02:57 +0000 2019,0,1,36,0,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,"Allan Gardens, Toronto",,,,ejdoran,Mon Apr 08 21:54:17 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,Edmonton,,,,SaySandra,Mon Apr 08 21:36:21 +0000 2019,0,0,0,1,FALSE
"I've been put a condom on, that's a symptom of erectile dysfunction and you should seek medical care.",en,Canada,,,,rozzybot,Mon Apr 08 00:00:00 +0000 2019,0,0,0,0,FALSE
"@SavedMana @designmom Side effects for men:
acne
mood disorders 
raised libido
Erectile dysfunction
So you’re calling this three item long list more severe than the 10 long list for women? Oh also one of the things I didn’t mention in the women’s list is blood clots, in rare cases.",en,The land of maple syrup,,,,Pyrowoman27,Sun Apr 07 17:38:58 +0000 2019,0,0,0,0,FALSE
Tighter Blood Pressure Control Is Associated with Lower Incidence of Erectile Dysfunction in Hypertensive Men https://t.co/oLW7FB5w79 https://t.co/W362xo09xI,en,"Toronto, Ontario",,,,DrJohnAquino,Sun Apr 07 15:50:56 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,Canada,,,,NotZaphod,Sun Apr 07 08:49:43 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Canada,,,,harveymckinnon,Sun Apr 07 06:56:11 +0000 2019,0,0,0,1,FALSE
"In the last 10 years, Medicare has spent more than $240 million dollars on penis pumps for seniors with erectile dysfunction. #The6ix #TheSix",en,"Toronto, Ontario",,,,6iqinix,Sun Apr 07 04:06:13 +0000 2019,0,0,0,0,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,Toronto,,,,Ideal_Victoria,Sat Apr 06 20:47:33 +0000 2019,0,0,0,1,FALSE
"@glitterophelia Yes I know, and vacuuming causes sterility,  erectile dysfunction and heart disease in men. Tragically it's not well known. Praise the Lord we have a President that will address these issues in 2030! https://t.co/oAaIwPETqH",en,"Greater Vancouver, British Col",,,,hungrystewie,Sat Apr 06 20:46:01 +0000 2019,0,0,0,0,FALSE
"So, Vicks Vapo rub doesn't help Erectile dysfunction? Ah, crap. #learninginhespeler https://t.co/EYKqE7Ovo2",en,Hespeler Ontario,,,,jimmhillis57,Sat Apr 06 15:20:41 +0000 2019,0,0,0,0,FALSE
@SBowersMD The classic I had in FM was erectile dysfunction as you leave the room,en,"Ontario, Canada",,,,DrGolfShirt,Sat Apr 06 13:39:52 +0000 2019,0,0,0,0,FALSE
erectile dysfunction also known as “dick fall asleep syndrome”,en,vancouver,,,,basilcrush,Sat Apr 06 08:53:24 +0000 2019,0,0,5,0,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Vancouver, British Columbia",,,,clumsycouture,Sat Apr 06 06:54:17 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Montreal and Beyond,,,,thetheresac,Sat Apr 06 02:23:21 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,,,,,Cawfeel,Sat Apr 06 01:59:55 +0000 2019,0,0,0,1,FALSE
Another top seller just sold!  HypnoSub – Ditch the Bitch Erectile dysfunction is ruining your life. Even your girlfriend/wife can't get you aroused. She is a distraction.  She pulls you down and https://t.co/RrXowAN16n #findom #goddessworship #saffronism #fetish,en,Canada,,,,slave_247,Sat Apr 06 01:27:12 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Ontario, Canada",,,,tomcox60,Fri Apr 05 22:42:50 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Qc/BC Canadian ,,,,1loriking,Fri Apr 05 22:33:36 +0000 2019,0,0,0,1,FALSE
@DrJacobsRad Surprised they have not gone with erectile dysfunction.,en,Canada,,,,brooklinjim,Fri Apr 05 22:28:16 +0000 2019,0,0,0,0,FALSE
"But while Moore was out there predicting hyperinflation, faking numbers for the WSJ and giving speeches to Freedomfest, Cain was selling phony remedies for erectile dysfunction. 3/",en,Canada Tiohtiak:ke,,,,GadflyQuebec,Fri Apr 05 22:25:36 +0000 2019,0,0,0,1,FALSE
"But while Moore was out there predicting hyperinflation, faking numbers for the WSJ and giving speeches to Freedomfest, Cain was selling phony remedies for erectile dysfunction. 3/",en,Singapore,,,,billm9,Fri Apr 05 22:10:34 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"West Vancouver, BC, Canada",,,,rickmarc,Fri Apr 05 22:00:08 +0000 2019,0,0,0,1,FALSE
"@realDonaldTrump Are you guys discussing erectile dysfunction issues? No thanks Mr. Dump! By the way, your table is rectangular, not round!",en,"Ottawa, Ontario, Canada",,,,C_Paquette1,Fri Apr 05 21:59:51 +0000 2019,0,0,0,0,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Canada Tiohtiak:ke,,,,GadflyQuebec,Fri Apr 05 21:45:57 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Québec, CA",,,,joemcken,Fri Apr 05 21:09:49 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Canada. Eh.,,,,tbone9966,Fri Apr 05 20:34:28 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Cobourg, Ontario",,,,smccaughey,Fri Apr 05 20:09:36 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Ontario Canada ,,,,KurtRobson101,Fri Apr 05 20:08:16 +0000 2019,0,0,0,1,FALSE
". @FullMastClinics specialists are experts in the many physical and mental factors contributing to erectile dysfunction. This includes the role of the circulatory system, tissue deterioration, diabetes, side effects of medication, or stress https://t.co/AdRpT1jme0 #sponsored",en,Vancouver,,,,georgiastraight,Fri Apr 05 20:05:12 +0000 2019,0,0,0,0,FALSE
This 75-year-old says he's having sex like he's 18 again. Here's how. https://t.co/W9jbS9bNtf,en,"Hull, QC, Canada",,,,johnnyf837,Fri Apr 05 19:50:29 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,canada,,,,Smithkids,Fri Apr 05 19:27:28 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Corvallis, OR",,,,jazziknits,Fri Apr 05 18:20:41 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,Canada,,,,I_Bl33d_Purple,Fri Apr 05 18:20:03 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,Alberta 🇨🇦,,,,AngryRaccoon2,Fri Apr 05 18:05:51 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,Canada ,,,,amour72mg,Fri Apr 05 17:45:22 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,"Alberta, Canada",,,,fckboislayer,Fri Apr 05 17:43:22 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,West Coast. Canada,,,,de2theJay,Fri Apr 05 17:21:24 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Kjipuktuk, Halifax",,,,richardlevangie,Fri Apr 05 17:18:23 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Vancouver,,,,dwiebe99,Fri Apr 05 17:03:19 +0000 2019,0,0,0,1,FALSE
"Every time you don’t text her back, you are a year closer to a lifetime of erectile dysfunction.",en,Rockwood Insane Asylum,,,,coffeeandvinyl1,Fri Apr 05 16:51:04 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Vancouver / World Wide,,,,ronperronphoto,Fri Apr 05 16:38:08 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Canada,,,,JAMenziesAuthor,Fri Apr 05 16:31:06 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Toronto, Canada",,,,AHAkramLodhi,Fri Apr 05 16:29:46 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Ontario, Canada",,,,wickedwone,Fri Apr 05 16:26:46 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Canada,,,,BrendaJeanCDN,Fri Apr 05 16:12:33 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,Canada,,,,susanab28396729,Fri Apr 05 15:17:49 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Victoria, BC, Canada",,,,UniversalLeader,Fri Apr 05 15:01:34 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,"Islington-City Centre West, Toronto",,,,MacroryBrian,Fri Apr 05 14:58:21 +0000 2019,0,0,0,1,FALSE
"A gold bug, whose famous “9-9-9” plan involved “invisible taxes,” who was accused of sexually harassing 4 women, and who spammed followers with get-rich-quick scams and “natural” erectile dysfunction treatments? 
Sure let’s put him on the Fed too https://t.co/E6xe4Vol3S",en,,,,,nichepkg_kim,Fri Apr 05 14:55:36 +0000 2019,0,0,0,1,FALSE
"But while Moore was out there predicting hyperinflation, faking numbers for the WSJ and giving speeches to Freedomfest, Cain was selling phony remedies for erectile dysfunction. 3/",en,"Calgary, Scotland",,,,ScythianUnborne,Fri Apr 05 14:38:45 +0000 2019,0,0,0,1,FALSE
